------------------------------------------------------------------------
Inbound Links for,teznevisan3.com
Scope,pld
Sorted by,source_page_authority
Filters:,external+follow+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
eghtesadafarin.com/tag/mashreghnews-service-economic/page/729/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-19,2022-08-22,--,,7,34,44
eghtesadafarin.com/iran-economic-news/road-and-housing-news/103128/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-22,2022-10-22,--,,1,28,41
eghtesadafarin.com/iran-economic-news/bank-news/96716/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-21,2022-08-21,--,,2,33,43
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/page/1224/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-24,2022-08-24,--,,5,34,44
eghtesadafarin.com/iran-economic-news/page/4221/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-17,2022-08-17,--,,5,34,44
eghtesadafarin.com/iran-economic-news/automotive-industry-news/91009/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-04,2022-09-04,--,,4,35,46
eghtesadafarin.com/iran-economic-news/automotive-industry-news/96636/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-21,2022-08-21,--,,5,33,43
eghtesadafarin.com/iran-economic-news/entrepreneurship-and-employment-news-and-startups/233805/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-28,2022-08-28,--,,9,35,45
eghtesadafarin.com/iran-economic-news/automotive-industry-news/90279/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-05,2022-09-05,--,,4,35,46
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/88174/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-13,2022-09-13,--,,6,37,47
eghtesadafarin.com/iran-economic-news/other-economic-news/15076/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-27,2022-10-27,--,,1,30,43
eghtesadafarin.com/iran-economic-news/other-economic-news/page/1099/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-23,2022-09-23,--,,6,32,42
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/75319/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-14,2022-09-14,--,,5,37,47
eghtesadafarin.com/iran-economic-news/stock-market-news/110924/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-14,2022-08-14,--,,3,34,43
eghtesadafarin.com/iran-economic-news/page/5315/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-21,2022-09-21,--,,5,34,44
eghtesadafarin.com/iran-economic-news/trade-news-import-and-export/41025/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-20,2022-08-20,--,,5,33,43
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/gold-price/94902/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-17,2022-09-17,--,,5,34,44
eghtesadafarin.com/author/admin/page/6299/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-30,2022-08-30,--,,5,35,45
eghtesadafarin.com/iran-economic-news/road-and-housing-news/1875/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-12,2022-08-12,--,,13,30,36
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/34805/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-07,2022-08-10,--,,2,30,36
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/page/543/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-18,2022-09-18,--,,5,34,44
eghtesadafarin.com/iran-economic-news/entrepreneurship-and-employment-news-and-startups/45973/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-20,2022-08-20,--,,4,33,43
eghtesadafarin.com/iran-economic-news/industry-mining-and-trade-news/78424/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-06,2022-08-06,--,,2,28,34
eghtesadafarin.com/tag/eghtesadnews/page/2118/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-23,2022-09-23,--,,5,34,44
eghtesadafarin.com/academy-of-specialized-economic-articles/economics-management-training/53782/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-30,2022-09-30,--,,2,33,43
eghtesadafarin.com/world-economic-news/international/79460/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/research-sevices/writing-thesis/,follow,active,2022-08-04,2022-08-04,--,,2,26,32
eghtesadafarin.com/iran-economic-news/stock-market-news/75369/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-24,2022-08-24,--,,4,34,44
eghtesadafarin.com/iran-economic-news/page/4204/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-09,2022-08-09,--,,4,28,34
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/gold-price/85193/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-11,2022-09-11,--,,5,36,46
eghtesadafarin.com/iran-economic-news/it-industry-news/17723/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-23,2022-10-23,--,,4,29,42
eghtesadafarin.com/iran-economic-news/road-and-housing-news/220069/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/research-sevices/writing-thesis/,follow,active,2022-08-02,2022-08-02,--,,21,26,32
eghtesadafarin.com/iran-economic-news/entrepreneurship-and-employment-news-and-startups/45732/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-19,2022-08-19,--,,4,33,43
eghtesadafarin.com/iran-economic-news/automotive-industry-news/105245/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-29,2022-10-29,--,,6,30,43
eghtesadafarin.com/iran-economic-news/bank-news/page/774/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-20,2022-09-20,--,,4,35,45
eghtesadafarin.com/iran-economic-news/page/3763/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-18,2022-10-18,--,,5,28,41
eghtesadafarin.com/iran-economic-news/road-and-housing-news/4611/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-28,2022-08-28,--,,2,35,45
eghtesadafarin.com/iran-economic-news/oil-gas-and-petrochemical-industry-news/34133/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-26,2022-10-26,--,,6,29,42
eghtesadafarin.com/iran-economic-news/other-economic-news/7725/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-26,2022-08-26,--,,4,34,44
eghtesadafarin.com/iran-economic-news/water-and-energy-news/77726/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-11-01,2022-11-01,--,,4,29,42
eghtesadafarin.com/world-economic-news/international/91036/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-13,2022-09-13,--,,4,37,47
eghtesadafarin.com/tag/moniban/page/379/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-20,2022-10-20,--,,5,30,43
eghtesadafarin.com/iran-economic-news/stock-market-news/15204/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-24,2022-09-27,--,,1,34,44
eghtesadafarin.com/iran-economic-news/agriculture-and-livestock-news/116903/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-31,2022-08-31,--,,7,35,45
eghtesadafarin.com/iran-economic-news/other-economic-news/46088/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-17,2022-08-17,--,,2,33,43
eghtesadafarin.com/iran-economic-news/automotive-industry-news/page/545/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-21,2022-08-21,--,,5,33,43
eghtesadafarin.com/iran-economic-news/page/6130/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-08,2022-08-08,--,,4,28,34
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/prices-for-coins/47953/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-28,2022-08-28,--,,4,34,44
eghtesadafarin.com/iran-economic-news/bank-news/page/422/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-13,2022-08-13,--,,3,34,42
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/25839/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-25,2022-10-25,--,,6,29,42
eghtesadafarin.com/iran-economic-news/stock-market-news/29969/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-11,2022-10-15,--,,2,31,44
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/30771/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-13,2022-10-13,--,,6,31,44
eghtesadafarin.com/tag/gostaresh-news/page/691/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-01,2022-09-01,--,,5,37,48
eghtesadafarin.com/iran-economic-news/road-and-housing-news/93041/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-14,2022-10-14,--,,4,31,44
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/28916/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-16,2022-10-16,--,,3,31,44
eghtesadafarin.com/world-economic-news/international/31039/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-12,2022-10-12,--,,2,31,44
eghtesadafarin.com/iran-economic-news/automotive-industry-news/105195/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-11-01,2022-11-01,--,,5,29,42
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/66503/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-01,2022-10-01,--,,9,33,43
eghtesadafarin.com/iran-economic-news/automotive-industry-news/5123/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-22,2022-08-22,--,,2,33,43
eghtesadafarin.com/iran-economic-news/bank-news/75031/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-24,2022-08-24,--,,3,33,43
eghtesadafarin.com/iran-economic-news/road-and-housing-news/54297/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-05,2022-10-05,--,,4,33,43
eghtesadafarin.com/iran-economic-news/other-economic-news/66009/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-08,2022-10-08,--,,4,31,44
eghtesadafarin.com/world-economic-news/international/91693/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-09,2022-09-09,--,,7,35,45
eghtesadafarin.com/iran-economic-news/page/4330/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-19,2022-09-19,--,,5,36,46
eghtesadafarin.com/iran-economic-news/other-economic-news/49274/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-04,2022-09-04,--,,3,35,46
eghtesadafarin.com/iran-economic-news/page/8045/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-19,2022-09-19,--,,2,36,46
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/13383/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-11,2022-09-11,--,,3,36,46
eghtesadafarin.com/iran-economic-news/other-economic-news/112627/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-24,2022-08-24,--,,1,33,43
eghtesadafarin.com/iran-economic-news/stock-market-news/87318/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-17,2022-10-17,--,,8,31,44
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/gold-price/7221/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-07,2022-09-07,--,,3,35,46
eghtesadafarin.com/iran-economic-news/oil-gas-and-petrochemical-industry-news/page/202/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-17,2022-10-17,--,,5,27,40
eghtesadafarin.com/iran-economic-news/road-and-housing-news/transport-economics-news/25291/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-25,2022-09-25,--,,3,34,44
eghtesadafarin.com/iran-economic-news/oil-gas-and-petrochemical-industry-news/76104/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-06,2022-09-09,--,,4,35,45
eghtesadafarin.com/tag/gostaresh-news/page/1154/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-21,2022-08-21,--,,6,34,44
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/91365/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-11,2022-09-11,--,,3,36,46
eghtesadafarin.com/iran-economic-news/agriculture-and-livestock-news/5707/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-15,2022-09-15,--,,4,37,47
eghtesadafarin.com/iran-economic-news/other-economic-news/46443/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-24,2022-08-24,--,,4,34,44
eghtesadafarin.com/iran-economic-news/automotive-industry-news/page/712/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-29,2022-08-29,--,,6,35,45
eghtesadafarin.com/iran-economic-news/agriculture-and-livestock-news/34230/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-29,2022-10-29,--,,2,30,43
eghtesadafarin.com/tag/gostaresh-news/page/559/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-23,2022-08-23,--,,5,34,44
eghtesadafarin.com/iran-economic-news/road-and-housing-news/77015/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/research-sevices/writing-thesis/,follow,active,2022-07-31,2022-07-31,--,,2,25,31
eghtesadafarin.com/iran-economic-news/agriculture-and-livestock-news/10431/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-07,2022-09-07,--,,2,35,45
eghtesadafarin.com/iran-economic-news/gold-currency-and-money-news/the-price-of-the-dollar/8056/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-21,2022-09-24,--,,1,34,44
eghtesadafarin.com/iran-economic-news/automotive-industry-news/79203/,,انجام پایان نامه,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-08-06,2022-08-06,--,,4,27,33
eghtesadafarin.com/iran-economic-news/bank-news/47992/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-10-20,2022-10-20,--,,2,32,45
eghtesadafarin.com/tag/tasnimnews-service-7/page/945/,,انجام پایان نامه دکتری,1%,26,62,0,www.teznevisan3.com/writing-thesis/,follow,active,2022-09-02,2022-09-02,--,,5,37,48
